nbhd,nbhd_size,equiv_size,mse_nbhd,mse_equiv,mae_nbhd,mae_equiv,rmse_nbhd,rmse_equiv,mask
"[3, 22, 40, 47, 50, 60, 62, 63, 74, 84]",61,236801,0.7661803541884583,0.7080000990311233,0.6751739910345692,0.6398428089895145,0.8753172877239763,0.8414274175656051,true
"[11, 12, 25, 29, 30, 53, 54, 65, 74, 87]",47,236815,0.7702484088890044,0.7080027311490267,0.5884971493182267,0.6398621002004145,0.8776379714261481,0.8414289816431489,true
"[10, 11, 29, 35, 37, 38, 40, 45, 46, 47]",109,236753,0.7610561963269221,0.7079906625338427,0.70607108240858,0.6398214209619164,0.872385348528345,0.8414218101130031,true
"[17, 22, 23, 24, 29, 30, 49, 54, 78, 87]",17,236845,1.7056094922810228,0.7079434781857576,0.9819212291106867,0.6398273552917909,1.3059898515229829,0.8413937711831231,true
"[1, 3, 7, 17, 20, 23, 29, 44, 77, 80]",14,236848,0.800088557014891,0.7080096399905269,0.7274204708012643,0.6398467318212012,0.8944766945062856,0.841433087054774,true
"[1, 10, 19, 24, 26, 45, 55, 59, 74, 83]",178,236684,0.8091156600285143,0.7079390489631301,0.7229285307243283,0.639789429562244,0.8995085658449921,0.8413911391042397,true
"[33, 44, 77, 94, 109, 118, 140, 142, 167, 175]",12,236850,0.9449510172012161,0.7080030780665744,0.8057271586465437,0.6398435039015216,0.972085910401553,0.8414291877909718,true
"[10, 37, 45, 50, 58, 59, 62, 68, 69, 78]",69,236793,0.7949803128813382,0.707989741295924,0.7370916304621513,0.6398235729201338,0.8916166849500621,0.8414212626835169,true
"[11, 12, 22, 23, 28, 29, 37, 50, 52, 87]",29,236833,0.7544607818601649,0.7080093951839506,0.6188102853197799,0.6398544844962688,0.86859701925586,0.8414329415847412,true
"[3, 9, 17, 23, 24, 29, 40, 69, 85, 87]",11,236851,1.4879173904060041,0.7079788616513336,0.9185187964133399,0.6398389659246468,1.219802193146907,0.8414147976184716,true
"[1, 6, 7, 8, 11, 13, 17, 22, 40, 54]",34,236828,0.8675398977159157,0.7079921803830297,0.7047212919048236,0.6398425950523348,0.9314182184797094,0.8414227120675016,true
"[11, 25, 37, 39, 40, 50, 52, 54, 57, 60]",47,236815,0.7945293357660281,0.707997912182478,0.6327109754788743,0.6398533252079961,0.8913637505339939,0.841426118077207,true
"[6, 28, 31, 32, 34, 43, 45, 46, 50, 55]",153,236709,0.9384821737589895,0.7078661169608651,0.7621984395955854,0.6397728276648583,0.9687528961293429,0.8413477978582133,true
"[3, 12, 32, 40, 49, 50, 63, 87, 92, 110]",14,236848,1.801499703585233,0.7079504469382233,0.9614687268077563,0.6398328973130607,1.3421995766596087,0.8413979123685911,true
"[2, 3, 7, 9, 17, 20, 40, 41, 69, 77]",11,236851,1.1462709821440529,0.7079947286330686,0.9341268145683024,0.6398382410461381,1.0706404541880774,0.8414242263169445,true
"[1, 9, 17, 20, 23, 41, 78, 93, 115, 124]",14,236848,0.7294595484454477,0.7080138148457926,0.6886693738991011,0.6398490223845864,0.8540840406221437,0.8414355678516285,true
"[2, 13, 30, 33, 49, 64, 74, 87, 92, 96]",14,236848,1.0477855114013377,0.7079949987127394,0.7222796109506712,0.6398470356955761,1.0236139464668004,0.8414243868065266,true
"[4, 26, 34, 36, 42, 45, 46, 50, 51, 57]",301,236561,0.7279836501416254,0.7079896744331564,0.657379342369294,0.639829606075921,0.8532195790894777,0.8414212229514754,true
